Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","0.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","0.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","1.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2013","2013","%","6.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2014","2014","%","6.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2015","2015","%","6.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2017","2017","%","5.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2018","2018","%","5.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2019","2019","%","5.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2020","2020","%","4.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2022","2022","%","4.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","24.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","24.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","23.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","22.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","22.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","21.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","21","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","20.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","19.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2022","2022","%","19.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2013","2013","%","4.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2014","2014","%","5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2015","2015","%","5.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2016","2016","%","5.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2017","2017","%","6.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2018","2018","%","6.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2019","2019","%","6.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2020","2020","%","7.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","7.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2022","2022","%","8.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2013","2013","%","1.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2014","2014","%","1.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","704","Viet Nam","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2015","2015","%","2","X","Figure from international organizations",""
